id,price,carat,floored_carat,price_per_carat,cut,color,clarity
9661821,1410,0.43,0,3279,Very Good,D,VVS1
9568355,1410,0.37,0,3811,Very Good,D,VVS1
9918545,1410,0.46,0,3065,Very Good,E,VVS2
9991920,1410,0.5,0,2820,Ideal,F,SI2
10077587,1410,0.5,0,2820,Very Good,E,SI1
10078450,1410,0.5,0,2820,Very Good,H,SI1
10079915,1410,0.4,0,3525,Super Ideal,D,VVS1
9851677,1410,0.4,0,3525,Super Ideal,E,VVS2
10069133,1410,0.45,0,3133,Super Ideal,E,VS2
10069326,1410,0.45,0,3133,Super Ideal,D,VVS2
10084063,1410,0.45,0,3133,Super Ideal,E,VS2
10069335,1410,0.45,0,3133,Super Ideal,E,VS2
10087248,1410,0.6,0,2350,Very Good,H,SI2
10082323,1410,0.41,0,3439,Super Ideal,E,VVS2
9999231,1410,0.42,0,3357,Super Ideal,F,VS2
9707897,1410,0.44,0,3205,Super Ideal,F,VVS1
9998023,1410,0.4,0,3525,Super Ideal,E,VS2
9792448,1410,0.4,0,3525,Ideal,D,VVS1
10073209,1410,0.45,0,3133,Super Ideal,F,VS1
9943700,1410,0.4,0,3525,Super Ideal,F,VS1
9959788,1410,0.4,0,3525,Super Ideal,F,VS2
9991218,1410,0.4,0,3525,Super Ideal,G,VVS1
9943680,1410,0.42,0,3357,Super Ideal,H,VS1
10030693,1410,0.4,0,3525,Super Ideal,E,VS1
9958687,1410,0.41,0,3439,Super Ideal,E,VS2
9943239,1410,0.5,0,2820,Super Ideal,I,SI2
9932711,1410,0.4,0,3525,Super Ideal,F,VVS2
10002709,1410,0.4,0,3525,Super Ideal,F,VS2
9605141,1410,0.37,0,3811,Super Ideal,E,VVS1
9743351,1410,0.44,0,3205,Super Ideal,D,VS2
9385919,1410,0.41,0,3439,Very Good,D,IF
9977371,1410,0.32,0,4406,Super Ideal,D,IF
9901032,1410,0.46,0,3065,Super Ideal,H,VVS2
9981724,1410,0.45,0,3133,Super Ideal,G,VS1
9879458,1410,0.5,0,2820,Super Ideal,H,SI1
9564544,1410,0.45,0,3133,Super Ideal,G,VVS2
9564532,1410,0.45,0,3133,Super Ideal,G,VVS2
9998226,1410,0.43,0,3279,Super Ideal,E,VS2
9974182,1410,0.4,0,3525,Super Ideal,E,VVS1
9640703,1410,0.51,0,2765,Very Good,I,VVS2
9936298,1410,0.4,0,3525,Super Ideal,E,VVS2
10049009,1410,0.42,0,3357,Super Ideal,F,VVS1
10021927,1410,0.43,0,3279,Super Ideal,E,VVS2
9979136,1410,0.5,0,2820,Very Good,E,SI2
10038886,1410,0.43,0,3279,Super Ideal,D,VS1
10075998,1410,0.5,0,2820,Ideal,F,SI1
9918214,1410,0.4,0,3525,Super Ideal,D,VS1
9854886,1410,0.4,0,3525,Super Ideal,F,VVS1
10077712,1410,0.5,0,2820,Very Good,E,SI1
10077538,1410,0.43,0,3279,Super Ideal,D,VS1
10063835,1410,0.41,0,3439,Super Ideal,D,VVS2
10081106,1410,0.5,0,2820,Ideal,E,SI2
9918372,1410,0.42,0,3357,Super Ideal,E,VS1
9597864,1410,0.45,0,3133,Ideal,E,VS1
10054170,1410,0.39,0,3615,Super Ideal,E,IF
9952585,1410,0.35,0,4029,Super Ideal,E,VVS1
9928776,1410,0.4,0,3525,Super Ideal,E,VVS2
9934345,1410,0.4,0,3525,Super Ideal,F,VVS2
9945831,1410,0.5,0,2820,Super Ideal,I,SI2
9918805,1410,0.38,0,3711,Super Ideal,D,VVS2
10088238,1410,0.4,0,3525,Super Ideal,E,VS2
9834881,1410,0.42,0,3357,Super Ideal,E,VS1
9841445,1410,0.41,0,3439,Very Good,D,VVS1
9654783,1410,0.4,0,3525,Super Ideal,E,VVS1
9630254,1410,0.4,0,3525,Super Ideal,E,IF
10022457,1410,0.5,0,2820,Super Ideal,E,SI2
9240893,1410,0.46,0,3065,Very Good,E,VVS2
10018857,1410,0.45,0,3133,Super Ideal,F,VVS2
10060910,1410,0.6,0,2350,Very Good,I,VS2
9627976,1410,0.33,0,4273,Super Ideal,D,IF
9848816,1410,0.4,0,3525,Super Ideal,F,VVS1
9936609,1410,0.4,0,3525,Super Ideal,D,VS1
9990219,1410,0.5,0,2820,Super Ideal,E,SI2
9947413,1410,0.46,0,3065,Very Good,D,VS1
9931688,1410,0.5,0,2820,Very Good,E,SI2
10070631,1410,0.5,0,2820,Very Good,H,SI2
10070168,1410,0.4,0,3525,Super Ideal,D,VS2
10010891,1410,0.4,0,3525,Super Ideal,E,VVS2
10078821,1410,0.45,0,3133,Very Good,E,VS1
9947314,1410,0.45,0,3133,Super Ideal,D,VS2
10027908,1410,0.4,0,3525,Super Ideal,E,VS1
10084675,1410,0.53,0,2660,Super Ideal,I,VS2
10081344,1410,0.5,0,2820,Super Ideal,I,SI2
10087138,1410,0.43,0,3279,Super Ideal,D,VVS2
10018971,1410,0.42,0,3357,Super Ideal,D,VVS2
9897349,1410,0.4,0,3525,Super Ideal,F,VVS1
9943670,1410,0.43,0,3279,Super Ideal,G,VS2
9930687,1410,0.4,0,3525,Ideal,D,VVS2
10079136,1410,0.45,0,3133,Ideal,D,VVS2
9968201,1410,0.41,0,3439,Super Ideal,D,VS2
9970258,1410,0.5,0,2820,Good,E,SI1
10088257,1410,0.45,0,3133,Super Ideal,E,VVS2
10016376,1410,0.45,0,3133,Ideal,E,VVS2
9979340,1410,0.42,0,3357,Super Ideal,F,VS2
9930717,1410,0.41,0,3439,Super Ideal,F,VS1
9949101,1410,0.43,0,3279,Super Ideal,G,VS1
10030708,1410,0.4,0,3525,Super Ideal,E,VS2
9952770,1410,0.4,0,3525,Super Ideal,F,VS1
9807972,1410,0.35,0,4029,Super Ideal,E,VVS1
10020405,1410,0.35,0,4029,Super Ideal,E,IF
10064894,1410,0.36,0,3917,Super Ideal,E,VVS1
9912651,1410,0.36,0,3917,Super Ideal,E,VVS1
9743352,1410,0.44,0,3205,Super Ideal,D,VS2
10028789,1420,0.5,0,2840,Very Good,I,SI1
10045900,1420,0.5,0,2840,Very Good,D,SI1
10014822,1420,0.4,0,3550,Super Ideal,F,VS1
9972935,1420,0.4,0,3550,Super Ideal,F,IF
10053985,1420,0.45,0,3156,Super Ideal,G,VS2
9630547,1420,0.6,0,2367,Super Ideal,J,VS1
9996748,1420,0.45,0,3156,Super Ideal,H,VVS1
9981737,1420,0.45,0,3156,Super Ideal,G,VS1
10028250,1420,0.4,0,3550,Super Ideal,D,VS2
9990592,1420,0.41,0,3463,Super Ideal,D,VS2
10063722,1420,0.46,0,3087,Super Ideal,H,VS1
9997334,1420,0.41,0,3463,Super Ideal,D,VS2
9980034,1420,0.35,0,4057,Super Ideal,F,VVS1
9917179,1420,0.36,0,3944,Super Ideal,E,VVS1
9964336,1420,0.4,0,3550,Super Ideal,E,VVS2
10073264,1420,0.4,0,3550,Super Ideal,F,VVS2
9927693,1420,0.4,0,3550,Super Ideal,D,VS1
9898011,1420,0.4,0,3550,Super Ideal,D,VS1
10079838,1420,0.4,0,3550,Super Ideal,D,VVS1
10082934,1420,0.64,0,2219,Super Ideal,J,VS2
9946230,1420,0.42,0,3381,Super Ideal,E,VS1
9925555,1420,0.52,0,2731,Ideal,D,SI2
9964856,1420,0.43,0,3302,Super Ideal,G,VS2
9973020,1420,0.42,0,3381,Super Ideal,D,VS2
9972639,1420,0.41,0,3463,Ideal,D,VVS2
9905742,1420,0.42,0,3381,Super Ideal,F,VS1
9944593,1420,0.4,0,3550,Super Ideal,F,VS1
9824139,1420,0.41,0,3463,Super Ideal,D,VS1
9958833,1420,0.4,0,3550,Super Ideal,E,VS1
9929285,1420,0.4,0,3550,Super Ideal,D,VS1
9922731,1420,0.41,0,3463,Super Ideal,F,VS1
9923110,1420,0.5,0,2840,Very Good,G,SI1
10090425,1420,0.31,0,4581,Super Ideal,D,VVS1
10090447,1420,0.31,0,4581,Super Ideal,D,VVS1
9998390,1420,0.41,0,3463,Super Ideal,E,VS1
9835409,1420,0.41,0,3463,Super Ideal,D,VS1
9675293,1420,0.59,0,2407,Super Ideal,E,SI2
9891456,1420,0.53,0,2679,Super Ideal,D,SI2
10034555,1420,0.42,0,3381,Super Ideal,F,VS1
10026786,1420,0.32,0,4438,Super Ideal,D,IF
9831801,1420,0.33,0,4303,Super Ideal,D,VVS1
9921768,1420,0.45,0,3156,Super Ideal,F,VVS1
9854346,1420,0.42,0,3381,Super Ideal,D,VVS2
9668781,1420,0.46,0,3087,Very Good,D,VS2
9989347,1420,0.46,0,3087,Super Ideal,D,SI1
9996528,1420,0.45,0,3156,Super Ideal,H,VVS1
10028163,1420,0.45,0,3156,Super Ideal,G,VVS2
10027563,1420,0.5,0,2840,Ideal,E,SI2
10046472,1420,0.46,0,3087,Super Ideal,G,VS1
10069200,1420,0.36,0,3944,Super Ideal,D,IF
10070046,1420,0.5,0,2840,Ideal,H,SI1
9964432,1420,0.4,0,3550,Super Ideal,D,VS1
10077559,1420,0.34,0,4176,Super Ideal,E,FL
10073601,1420,0.4,0,3550,Super Ideal,H,VS1
9907862,1420,0.46,0,3087,Very Good,F,VS1
9634984,1420,0.45,0,3156,Ideal,E,VS1
10070150,1420,0.4,0,3550,Ideal,D,VVS2
9964515,1420,0.42,0,3381,Super Ideal,E,VS1
10018074,1420,0.45,0,3156,Ideal,F,VVS2
9958756,1420,0.4,0,3550,Super Ideal,G,VVS1
10046563,1420,0.5,0,2840,Ideal,D,SI2
9971914,1420,0.42,0,3381,Super Ideal,F,VVS2
9845128,1420,0.46,0,3087,Super Ideal,F,VS2
9753953,1420,0.46,0,3087,Super Ideal,H,VS1
9797526,1420,0.42,0,3381,Super Ideal,F,VVS2
10088180,1420,0.4,0,3550,Super Ideal,D,VS1
10089767,1420,0.5,0,2840,Very Good,F,SI2
10064827,1420,0.5,0,2840,Super Ideal,G,SI2
9715973,1420,0.43,0,3302,Super Ideal,E,VS1
9815179,1420,0.4,0,3550,Super Ideal,F,IF
9792743,1420,0.38,0,3737,Super Ideal,F,VVS1
9948462,1420,0.45,0,3156,Super Ideal,D,VS2
9977721,1420,0.5,0,2840,Good,I,VVS2
10014828,1420,0.4,0,3550,Super Ideal,F,VS1
10014433,1420,0.4,0,3550,Super Ideal,F,VS1
10014678,1420,0.4,0,3550,Super Ideal,F,VS1
9792494,1420,0.32,0,4438,Super Ideal,D,IF
9894235,1420,0.5,0,2840,Ideal,E,SI2
10040230,1420,0.4,0,3550,Super Ideal,E,VVS1
10039354,1420,0.44,0,3227,Super Ideal,F,VVS2
10039188,1420,0.4,0,3550,Super Ideal,E,VVS1
9404609,1420,0.6,0,2367,Very Good,J,VVS1
9241276,1420,0.45,0,3156,Very Good,F,VVS1
9921677,1420,0.46,0,3087,Super Ideal,E,VS2
9716728,1420,0.46,0,3087,Very Good,E,VS1
10053959,1420,0.45,0,3156,Super Ideal,G,VS2
8974956,1420,0.5,0,2840,Super Ideal,I,VS2
10027849,1420,0.45,0,3156,Super Ideal,G,VS1
9998294,1420,0.42,0,3381,Super Ideal,D,VS2
10000355,1420,0.44,0,3227,Super Ideal,G,VVS2
9872813,1420,0.5,0,2840,Very Good,F,SI1
10070479,1420,0.5,0,2840,Good,D,SI1
10070397,1420,0.5,0,2840,Very Good,I,SI1
10065647,1420,0.57,0,2491,Super Ideal,G,SI2
10077676,1420,0.4,0,3550,Super Ideal,E,VVS1
9997943,1420,0.4,0,3550,Ideal,D,VVS2
9867486,1420,0.4,0,3550,Super Ideal,E,VVS2
9921766,1420,0.5,0,2840,Super Ideal,E,SI2
9923820,1420,0.41,0,3463,Super Ideal,F,VS1
9929024,1420,0.42,0,3381,Super Ideal,D,VS2
10088483,1420,0.4,0,3550,Super Ideal,E,VVS2
9934170,1420,0.41,0,3463,Super Ideal,D,VVS2
9928354,1420,0.4,0,3550,Super Ideal,D,VS1
10087081,1420,0.5,0,2840,Super Ideal,I,VVS2
9711014,1420,0.5,0,2840,Super Ideal,F,SI1
9857108,1420,0.6,0,2367,Super Ideal,G,SI2
10064829,1420,0.5,0,2840,Very Good,I,VVS2
9971922,1420,0.34,0,4176,Super Ideal,D,IF
9805509,1420,0.32,0,4438,Super Ideal,D,IF
9797584,1420,0.32,0,4438,Super Ideal,D,IF
10053105,1420,0.42,0,3381,Super Ideal,F,VS1
9798217,1420,0.43,0,3302,Super Ideal,E,VS1
10040501,1420,0.44,0,3227,Super Ideal,F,VVS2
10027108,1420,0.33,0,4303,Super Ideal,D,VVS1
9831629,1420,0.45,0,3156,Super Ideal,F,VS2
9956516,1420,0.36,0,3944,Super Ideal,D,VVS1
10027064,1420,0.45,0,3156,Super Ideal,H,VVS1
10028267,1420,0.45,0,3156,Super Ideal,G,VS2
10027909,1420,0.6,0,2367,Super Ideal,J,VS1
10021057,1420,0.5,0,2840,Super Ideal,D,SI2
9809253,1420,0.42,0,3381,Super Ideal,F,VVS2
9912716,1420,0.43,0,3302,Super Ideal,F,VVS1
9735710,1420,0.43,0,3302,Super Ideal,G,IF
9990477,1420,0.3,0,4733,Super Ideal,D,IF
10062272,1420,0.46,0,3087,Super Ideal,D,VS1
10005760,1420,0.34,0,4176,Super Ideal,E,FL
9920581,1420,0.45,0,3156,Ideal,G,VS2
10010812,1420,0.4,0,3550,Ideal,D,VVS2
10074867,1420,0.5,0,2840,Super Ideal,I,SI1
9726154,1420,0.45,0,3156,Super Ideal,F,VS1
9732124,1420,0.4,0,3550,Super Ideal,D,IF
10085574,1420,0.56,0,2536,Super Ideal,I,VS2
10085633,1420,0.59,0,2407,Super Ideal,I,VS2
9990356,1420,0.4,0,3550,Super Ideal,G,VVS1
9958356,1420,0.38,0,3737,Super Ideal,D,VVS2
9969008,1420,0.46,0,3087,Very Good,G,VS1
10089086,1420,0.4,0,3550,Super Ideal,E,VVS2
10034862,1420,0.5,0,2840,Very Good,I,VVS2
9979702,1420,0.35,0,4057,Super Ideal,E,VVS1
9953620,1420,0.4,0,3550,Super Ideal,G,VVS1
10089507,1420,0.5,0,2840,Ideal,H,SI2
10018260,1420,0.41,0,3463,Super Ideal,E,VS1
10090855,1420,0.5,0,2840,Super Ideal,I,VS2
10030500,1420,0.5,0,2840,Very Good,F,SI2
10024909,1420,0.5,0,2840,Ideal,D,SI2
10053906,1420,0.45,0,3156,Super Ideal,G,VS2
9726800,1420,0.46,0,3087,Super Ideal,G,VVS2
9458962,1420,0.45,0,3156,Super Ideal,D,VS1
9951928,1420,0.4,0,3550,Super Ideal,D,VS1
10031988,1420,0.45,0,3156,Super Ideal,H,VS2
9998008,1420,0.5,0,2840,Very Good,D,SI2
10020253,1420,0.49,0,2898,Super Ideal,F,SI1
10061107,1420,0.5,0,2840,Very Good,I,VVS2
10069619,1420,0.44,0,3227,Super Ideal,E,VS1
10073139,1420,0.5,0,2840,Super Ideal,I,VS2
10084803,1420,0.41,0,3463,Super Ideal,E,VVS2
10083884,1420,0.52,0,2731,Ideal,G,SI1
10039702,1420,0.4,0,3550,Ideal,D,VVS1
10049575,1420,0.4,0,3550,Super Ideal,E,VVS1
10087660,1420,0.5,0,2840,Very Good,I,VVS2
9753811,1420,0.45,0,3156,Super Ideal,E,VS2
10087643,1420,0.4,0,3550,Super Ideal,D,VS2
9924149,1420,0.4,0,3550,Super Ideal,F,VS1
9998331,1420,0.4,0,3550,Super Ideal,E,VS1
10088096,1420,0.5,0,2840,Super Ideal,J,VS2
9955154,1430,0.5,0,2860,Ideal,D,SI2
9955160,1430,0.5,0,2860,Ideal,D,SI2
9977620,1430,0.6,0,2383,Good,G,SI2
9973082,1430,0.42,0,3405,Super Ideal,E,VVS1
9672742,1430,0.46,0,3109,Ideal,G,VS1
9716568,1430,0.45,0,3178,Very Good,D,VS1
9921618,1430,0.45,0,3178,Super Ideal,G,VS1
9599144,1430,0.45,0,3178,Very Good,F,VVS2
10028213,1430,0.45,0,3178,Super Ideal,G,VVS2
9946564,1430,0.41,0,3488,Super Ideal,E,VVS1
9981856,1430,0.4,0,3575,Super Ideal,D,VVS1
10064067,1430,0.5,0,2860,Super Ideal,G,SI2
10054307,1430,0.39,0,3667,Super Ideal,D,VVS1
9927910,1430,0.5,0,2860,Super Ideal,E,SI2
9964649,1430,0.4,0,3575,Super Ideal,D,VS1
9957245,1430,0.4,0,3575,Super Ideal,D,VVS1
10081474,1430,0.42,0,3405,Super Ideal,G,VS2
10087120,1430,0.45,0,3178,Very Good,F,VVS2
10038252,1430,0.4,0,3575,Super Ideal,E,VVS1
9900982,1430,0.4,0,3575,Ideal,D,VVS1
9932741,1430,0.51,0,2804,Super Ideal,G,SI2
9749863,1430,0.5,0,2860,Super Ideal,I,VVS1
9990489,1430,0.41,0,3488,Super Ideal,F,VS1
9923437,1430,0.35,0,4086,Super Ideal,D,VVS1
10089657,1430,0.5,0,2860,Good,E,SI2
10088196,1430,0.5,0,2860,Very Good,I,VS2
9892197,1430,0.5,0,2860,Super Ideal,D,SI2
9871897,1430,0.45,0,3178,Super Ideal,F,VVS1
9916099,1430,0.6,0,2383,Super Ideal,D,SI2
9639905,1430,0.4,0,3575,Super Ideal,D,VVS1
9977768,1430,0.35,0,4086,Super Ideal,D,VVS2
9981694,1430,0.45,0,3178,Super Ideal,F,VS1
9912740,1430,0.4,0,3575,Super Ideal,F,VVS1
9989509,1430,0.31,0,4613,Super Ideal,D,IF
10068616,1430,0.5,0,2860,Super Ideal,D,SI2
10069587,1430,0.4,0,3575,Super Ideal,D,VS1
9964572,1430,0.4,0,3575,Super Ideal,E,VVS2
10073436,1430,0.41,0,3488,Super Ideal,G,VVS2
10082397,1430,0.6,0,2383,Super Ideal,I,SI2
10081354,1430,0.5,0,2860,Good,I,VS1
9746071,1430,0.41,0,3488,Super Ideal,E,VVS1
10012973,1430,0.41,0,3488,Super Ideal,G,VS1
9952473,1430,0.41,0,3488,Super Ideal,F,VS1
9972600,1430,0.45,0,3178,Super Ideal,F,VS2
9892737,1430,0.4,0,3575,Super Ideal,E,VVS2
10028850,1430,0.35,0,4086,Super Ideal,E,VVS1
9946813,1430,0.41,0,3488,Super Ideal,E,VVS1
9953745,1430,0.4,0,3575,Super Ideal,D,VS2
10091098,1430,0.5,0,2860,Ideal,E,SI2
9856895,1430,0.5,0,2860,Super Ideal,G,SI1
9920770,1430,0.45,0,3178,Super Ideal,H,VS1
9958042,1430,0.35,0,4086,Super Ideal,E,IF
10033873,1430,0.5,0,2860,Super Ideal,H,SI1
10034484,1430,0.41,0,3488,Super Ideal,F,VS1
9956503,1430,0.45,0,3178,Very Good,F,VVS2
9660608,1430,0.46,0,3109,Super Ideal,G,VS2
9679937,1430,0.33,0,4333,Super Ideal,D,IF
9973680,1430,0.4,0,3575,Super Ideal,E,VVS1
10060946,1430,0.5,0,2860,Ideal,F,SI2
10083209,1430,0.6,0,2383,Super Ideal,G,SI2
10040664,1430,0.45,0,3178,Super Ideal,F,VS1
10017241,1430,0.4,0,3575,Super Ideal,D,VS1
9847416,1430,0.4,0,3575,Super Ideal,F,VVS1
9708533,1430,0.46,0,3109,Super Ideal,D,VVS2
9931892,1430,0.51,0,2804,Super Ideal,G,SI2
9931417,1430,0.43,0,3326,Super Ideal,F,VS1
9898777,1430,0.5,0,2860,Fair,F,VS2
10003143,1430,0.4,0,3575,Super Ideal,G,VVS1
9979576,1430,0.4,0,3575,Super Ideal,E,VS1
9578313,1430,0.45,0,3178,Super Ideal,D,VVS2
10030479,1430,0.5,0,2860,Good,I,VS1
9971071,1430,0.33,0,4333,Super Ideal,D,IF
9647420,1430,0.42,0,3405,Very Good,E,IF
10034827,1430,0.45,0,3178,Super Ideal,D,SI1
9678315,1430,0.36,0,3972,Super Ideal,D,VVS1
9963253,1430,0.45,0,3178,Ideal,H,VS1
9832047,1430,0.35,0,4086,Super Ideal,D,VVS1
10018223,1430,0.45,0,3178,Very Good,F,VVS2
10070627,1430,0.4,0,3575,Super Ideal,F,VS1
9861483,1430,0.38,0,3763,Super Ideal,E,IF
9925420,1430,0.53,0,2698,Super Ideal,I,SI1
9731906,1430,0.46,0,3109,Super Ideal,H,VVS1
10074670,1430,0.4,0,3575,Super Ideal,G,VS1
10077574,1430,0.43,0,3326,Super Ideal,D,VS1
10077520,1430,0.46,0,3109,Super Ideal,G,VVS2
10081328,1430,0.5,0,2860,Very Good,J,VS1
10079452,1430,0.4,0,3575,Super Ideal,F,VS1
9951985,1430,0.46,0,3109,Ideal,E,VS2
9968748,1430,0.4,0,3575,Ideal,D,VVS2
9974947,1430,0.4,0,3575,Super Ideal,F,VS1
9945203,1430,0.43,0,3326,Super Ideal,H,VS1
9931791,1430,0.53,0,2698,Super Ideal,E,SI2
9903721,1430,0.4,0,3575,Super Ideal,E,VVS2
9990683,1430,0.4,0,3575,Super Ideal,E,VS1
10091044,1430,0.5,0,2860,Very Good,I,VVS2
10091612,1430,0.41,0,3488,Super Ideal,H,VVS2
10019783,1430,0.41,0,3488,Super Ideal,E,VVS2
9665643,1430,0.46,0,3109,Super Ideal,G,VS2
9971333,1430,0.54,0,2648,Super Ideal,J,VVS1
9680221,1430,0.6,0,2383,Super Ideal,H,SI2
9956808,1430,0.45,0,3178,Ideal,G,VS1
9635051,1430,0.34,0,4206,Super Ideal,D,IF
9743723,1430,0.41,0,3488,Super Ideal,E,VVS1
9926586,1430,0.5,0,2860,Super Ideal,D,SI2
9918276,1430,0.4,0,3575,Super Ideal,F,VVS1
9821268,1430,0.38,0,3763,Super Ideal,D,IF
10075273,1430,0.4,0,3575,Super Ideal,E,VS2
10075114,1430,0.4,0,3575,Super Ideal,G,VS1
10078360,1430,0.51,0,2804,Very Good,H,SI1
9908678,1430,0.41,0,3488,Super Ideal,E,VVS2
10081613,1430,0.5,0,2860,Good,H,SI1
10017662,1430,0.4,0,3575,Super Ideal,E,VVS2
9951041,1430,0.45,0,3178,Super Ideal,G,VVS2
10028904,1430,0.4,0,3575,Super Ideal,D,VS2
9924207,1430,0.4,0,3575,Super Ideal,F,VVS2
9972220,1430,0.4,0,3575,Super Ideal,E,VVS1
10030261,1430,0.4,0,3575,Super Ideal,D,VS2
9967966,1430,0.45,0,3178,Super Ideal,H,VVS1
10079014,1430,0.46,0,3109,Very Good,E,VS2
9997157,1430,0.42,0,3405,Super Ideal,E,VS2
9958751,1430,0.4,0,3575,Super Ideal,F,VVS2
10089728,1430,0.46,0,3109,Super Ideal,E,SI1
10091924,1430,0.41,0,3488,Super Ideal,F,VS2
10091952,1430,0.41,0,3488,Super Ideal,H,VVS2
10025063,1440,0.42,0,3429,Super Ideal,F,VVS2
9921294,1440,0.52,0,2769,Super Ideal,D,SI1
9907765,1440,0.45,0,3200,Super Ideal,F,VVS2
9614256,1440,0.45,0,3200,Super Ideal,G,VVS2
9519638,1440,0.6,0,2400,Very Good,I,VS2
9696761,1440,0.46,0,3130,Very Good,E,VS1
10018781,1440,0.45,0,3200,Super Ideal,F,VS1
10027817,1440,0.45,0,3200,Super Ideal,F,VS2
10084559,1440,0.41,0,3512,Super Ideal,E,IF
9648453,1440,0.46,0,3130,Super Ideal,F,VS2
10016990,1440,0.46,0,3130,Super Ideal,H,VS2
9812170,1440,0.4,0,3600,Super Ideal,E,VVS1
9708265,1440,0.46,0,3130,Super Ideal,E,VS2
9992433,1440,0.41,0,3512,Super Ideal,F,VS1
10029269,1440,0.4,0,3600,Super Ideal,F,VS1
9903643,1440,0.4,0,3600,Super Ideal,E,VVS1
10090416,1440,0.35,0,4114,Super Ideal,F,VVS1
10091818,1440,0.5,0,2880,Super Ideal,I,SI1
9605056,1440,0.51,0,2824,Very Good,F,SI1
9839232,1440,0.41,0,3512,Super Ideal,H,IF
9977657,1440,0.51,0,2824,Good,I,VS2
9981697,1440,0.45,0,3200,Super Ideal,F,VS1
9244136,1440,0.45,0,3200,Very Good,D,VVS1
9696824,1440,0.46,0,3130,Super Ideal,H,VVS1
9569937,1440,0.46,0,3130,Ideal,D,VS2
9904362,1440,0.41,0,3512,Super Ideal,D,VS1
10027872,1440,0.42,0,3429,Super Ideal,G,VVS1
9951980,1440,0.45,0,3200,Super Ideal,H,VVS1
10073401,1440,0.6,0,2400,Very Good,F,SI2
10069716,1440,0.5,0,2880,Ideal,I,VVS2
9964545,1440,0.45,0,3200,Super Ideal,D,VS2
9997658,1440,0.5,0,2880,Very Good,I,SI1
10074453,1440,0.53,0,2717,Super Ideal,H,SI2
10084125,1440,0.41,0,3512,Ideal,D,IF
10080564,1440,0.5,0,2880,Very Good,I,VS2
10080371,1440,0.5,0,2880,Very Good,I,SI1
10079134,1440,0.35,0,4114,Ideal,D,VVS1
9931101,1440,0.4,0,3600,Super Ideal,F,VVS1
9931235,1440,0.4,0,3600,Super Ideal,E,VVS2
9630921,1440,0.46,0,3130,Super Ideal,G,VS2
9897984,1440,0.46,0,3130,Very Good,F,VS1
9931784,1440,0.44,0,3273,Super Ideal,E,VS1
10029682,1440,0.4,0,3600,Super Ideal,F,VS1
10018881,1440,0.43,0,3349,Super Ideal,F,VS1
9792237,1440,0.4,0,3600,Super Ideal,E,VVS1
10021118,1440,0.4,0,3600,Super Ideal,E,VVS2
9945858,1440,0.41,0,3512,Super Ideal,G,VVS1
10085746,1440,0.4,0,3600,Very Good,F,IF
10016310,1440,0.42,0,3429,Super Ideal,E,VS1
10091164,1440,0.4,0,3600,Super Ideal,E,VS1
10091486,1440,0.35,0,4114,Super Ideal,F,VVS1
10000285,1440,0.4,0,3600,Super Ideal,F,VVS1
9838846,1440,0.62,0,2323,Very Good,E,SI2
9978018,1440,0.41,0,3512,Super Ideal,E,VVS1
9977712,1440,0.54,0,2667,Super Ideal,J,VVS2
10056281,1440,0.54,0,2667,Super Ideal,J,VVS1
9951199,1440,0.5,0,2880,Very Good,G,SI2
9835221,1440,0.45,0,3200,Super Ideal,G,VVS2
10018316,1440,0.46,0,3130,Very Good,G,VVS1
9989730,1440,0.43,0,3349,Super Ideal,F,VS1
9732444,1440,0.4,0,3600,Super Ideal,F,IF
10063721,1440,0.41,0,3512,Super Ideal,D,IF
10063055,1440,0.53,0,2717,Super Ideal,D,SI2
9971306,1440,0.37,0,3892,Super Ideal,D,VVS1
10073755,1440,0.6,0,2400,Very Good,F,SI2
9899773,1440,0.46,0,3130,Very Good,F,VS1
10084157,1440,0.5,0,2880,Very Good,D,SI1
10085878,1440,0.64,0,2250,Super Ideal,I,SI2
10081969,1440,0.53,0,2717,Super Ideal,I,VVS2
10031066,1440,0.52,0,2769,Super Ideal,G,SI2
10022796,1440,0.4,0,3600,Super Ideal,F,VVS1
9808823,1440,0.4,0,3600,Super Ideal,E,VVS1
10016272,1440,0.4,0,3600,Super Ideal,E,VVS2
10088079,1440,0.45,0,3200,Ideal,E,VVS2
10079394,1440,0.45,0,3200,Ideal,E,VS2
10013136,1440,0.4,0,3600,Super Ideal,E,VS1
9957305,1440,0.43,0,3349,Super Ideal,G,VS2
10028004,1440,0.4,0,3600,Super Ideal,F,VS1
9861117,1440,0.41,0,3512,Super Ideal,F,VVS1
10030427,1440,0.4,0,3600,Super Ideal,D,VS2
10030179,1440,0.4,0,3600,Super Ideal,E,VS1
9919211,1440,0.42,0,3429,Super Ideal,F,VS1
10030847,1440,0.59,0,2441,Super Ideal,J,VS1
9977860,1440,0.57,0,2526,Super Ideal,J,SI1
10034595,1440,0.38,0,3789,Super Ideal,F,IF
10040633,1440,0.34,0,4235,Super Ideal,D,IF
9971939,1440,0.46,0,3130,Very Good,E,VVS1
9835135,1440,0.45,0,3200,Super Ideal,G,VVS2
9627613,1440,0.46,0,3130,Very Good,E,VS1
10018044,1440,0.45,0,3200,Very Good,F,VVS2
10001720,1440,0.4,0,3600,Super Ideal,E,VVS2
9848445,1440,0.4,0,3600,Super Ideal,E,VVS1
9989463,1440,0.4,0,3600,Ideal,D,VVS2
